TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות לפי קופה לתקופה נבחרת 07/1999 - 06/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox113,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox103,Textbox104,Textbox105,Textbox106,Textbox112,Textbox110,Textbox107,Textbox108,Textbox109,SHM3,ID3,Textbox114,Textbox92,Textbox93,Textbox94,Textbox111,Textbox115,Textbox96,Textbox97,Textbox98,Textbox99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-1.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/04-07/99,לא פעיל,"** ביה""ס הריאלי",226,- - -,-1.9,- - -,- - -,- - -,דווח,- - -,06/04-07/99,לא פעיל,"** ביה""ס הריאלי",226,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-2.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/03-07/99,לא פעיל,** בנין בטוח,228,- - -,-2.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/03-07/99,לא פעיל,** בנין בטוח,228,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",83.4%,679.3,"6,651.5",0.00%,- - -,1.17,4.81%,3.55%,234.79%,06/18-07/99,, *** ** קופת התגמולים של עובדי בנק לאומי,229,83.4%,679.3,"6,651.5",0.00%,- - -,דווח,234.79%,06/18-07/99,, *** ** קופת התגמולים של עובדי בנק לאומי,229,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-50.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/11-07/99,לא פעיל,** איילון קופת תגמולים ופיצויים,230,- - -,-50.3,- - -,- - -,- - -,דווח,- - -,06/11-07/99,לא פעיל,** איילון קופת תגמולים ופיצויים,230,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-2,292.4",- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/99,לא פעיל, *** הראל תעוז כללי,243,- - -,"-2,292.4",- - -,- - -,- - -,דווח,- - -,12/11-07/99,לא פעיל, *** הראל תעוז כללי,243,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-129.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,- - -,-129.8,- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-907.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/99,לא פעיל, *** הלמן-אלדובי יהבית חסכון,249,- - -,-907.3,- - -,- - -,- - -,דווח,- - -,12/11-07/99,לא פעיל, *** הלמן-אלדובי יהבית חסכון,249,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-668.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/13-07/99,לא פעיל, *** מיטב מרתון גמל,251,- - -,-668.5,- - -,- - -,- - -,דווח,- - -,01/13-07/99,לא פעיל, *** מיטב מרתון גמל,251,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",81.4%,"-16,133.5","11,433.9",0.65%,0.34%,1.23,5.23%,3.65%,266.23%,06/18-07/99,," *** אג""ח עד 255 מניות ",253,81.4%,"-16,133.5","11,433.9",0.65%,0.34%,דווח,266.23%,06/18-07/99,," *** אג""ח עד 255 מניות ",253,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-25.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/10-07/99,לא פעיל,ישיר לתגמולים,254,- - -,-25.9,- - -,- - -,- - -,דווח,- - -,12/10-07/99,לא פעיל,ישיר לתגמולים,254,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-1,211.5",- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/13-07/99,לא פעיל, *** מיטב קרן השפע,256,- - -,"-1,211.5",- - -,- - -,- - -,דווח,- - -,01/13-07/99,לא פעיל, *** מיטב קרן השפע,256,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",75.8%,"-2,067.4","3,040.4",0.75%,1.43%,1.29,4.81%,3.04%,224.11%,06/18-07/99,, *** הלמן-אלדובי בר-יציב ישראל,257,75.8%,"-2,067.4","3,040.4",0.75%,1.43%,דווח,224.11%,06/18-07/99,, *** הלמן-אלדובי בר-יציב ישראל,257,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-733.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,- - -,-733.7,- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",77.8%,-205.7,188.8,0.00%,0.00%,1.52,4.63%,3.07%,218.63%,06/18-07/99,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,77.8%,-205.7,188.8,0.00%,0.00%,דווח,218.63%,06/18-07/99,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",86.4%,-43.5,457.3,0.68%,0.10%,1.24,5.28%,3.86%,210.75%,06/18-07/99,,מנורה מבטחים אמיר כללי,260,86.4%,-43.5,457.3,0.68%,0.10%,דווח,210.75%,06/18-07/99,,מנורה מבטחים אמיר כללי,260,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",80.8%,"-1,645.3","3,853.5",0.33%,- - -,1.17,5.17%,3.37%,251.10%,06/18-07/99,,בר,263,80.8%,"-1,645.3","3,853.5",0.33%,- - -,דווח,251.10%,06/18-07/99,,בר,263,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-1,700.9",- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/12-07/99,לא פעיל, *** גפן,264,- - -,"-1,700.9",- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,01/12-07/99,לא פעיל, *** גפן,264,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-46.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-07/99,לא פעיל, *** אקסלנס גמל פלטינום עד 15% מניות,265,- - -,-46.5,- - -,- - -,- - -,דווח,- - -,12/13-07/99,לא פעיל, *** אקסלנס גמל פלטינום עד 15% מניות,265,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-756.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/99,לא פעיל, *** אקסלנס טפחות גמל,266,- - -,-756.3,- - -,- - -,- - -,דווח,- - -,12/11-07/99,לא פעיל, *** אקסלנס טפחות גמל,266,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.5%,965.5,"1,359.9",0.59%,0.26%,1.10,3.64%,2.30%,179.71%,06/18-07/99,,פסגות גדיש אגח עד 20% מניות,270,88.5%,965.5,"1,359.9",0.59%,0.26%,דווח,179.71%,06/18-07/99,,פסגות גדיש אגח עד 20% מניות,270,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-19.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/03-07/99,לא פעיל,** הארגז,272,- - -,-19.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/03-07/99,לא פעיל,** הארגז,272,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-67.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל, *** אינפיניטי גמל דינמי,275,- - -,-67.7,- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל, *** אינפיניטי גמל דינמי,275,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/01-07/99,לא פעיל,** הגל,276,- - -,0.4,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/01-07/99,לא פעיל,** הגל,276,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-126.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/09-07/99,לא פעיל,** יניב,280,- - -,-126.0,- - -,- - -,- - -,דווח,- - -,03/09-07/99,לא פעיל,** יניב,280,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-20.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/10-07/99,לא פעיל,הפניקס תגמולים ופיצויים (סגורה),287,- - -,-20.6,- - -,- - -,- - -,דווח,- - -,06/10-07/99,לא פעיל,הפניקס תגמולים ופיצויים (סגורה),287,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-1,305.1",- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-07/99,לא פעיל, *** ** ארם קלאסי,297,- - -,"-1,305.1",- - -,- - -,- - -,דווח,- - -,01/16-07/99,לא פעיל, *** ** ארם קלאסי,297,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,434.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-07/99,לא פעיל, *** ** קו הבריאות - כללי,301,- - -,434.4,- - -,- - -,- - -,דווח,- - -,01/16-07/99,לא פעיל, *** ** קו הבריאות - כללי,301,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-3.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/03-07/99,לא פעיל,** אמקול,304,- - -,-3.4,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/03-07/99,לא פעיל,** אמקול,304,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-0.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/03-07/99,לא פעיל,** חברת קדישא,305,- - -,-0.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/03-07/99,לא פעיל,** חברת קדישא,305,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-47.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,11/14-07/99,לא פעיל, *** עובדים חקלאים-פיצויים,309,- - -,-47.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,11/14-07/99,לא פעיל, *** עובדים חקלאים-פיצויים,309,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-106.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/09-07/99,לא פעיל,** הראל גמל - קדמה,311,- - -,-106.1,- - -,- - -,- - -,דווח,- - -,12/09-07/99,לא פעיל,** הראל גמל - קדמה,311,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-4.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/03-07/99,לא פעיל,** לים,312,- - -,-4.0,- - -,- - -,- - -,דווח,- - -,12/03-07/99,לא פעיל,** לים,312,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/99-09/99,לא פעיל,תדיראן אישית לפיצויים,318,- - -,0.1,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/99-09/99,לא פעיל,תדיראן אישית לפיצויים,318,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,2.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/05-07/99,לא פעיל,** רמת השרון,319,- - -,2.5,- - -,- - -,- - -,דווח,- - -,04/05-07/99,לא פעיל,** רמת השרון,319,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-14.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/11-07/99,לא פעיל, *** ** מגדל,326,- - -,-14.8,- - -,- - -,- - -,דווח,- - -,09/11-07/99,לא פעיל, *** ** מגדל,326,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",87.2%,-173.2,63.2,0.44%,0.00%,1.20,4.80%,3.28%,226.87%,06/18-07/99,,** נייר אמריקאי,328,87.2%,-173.2,63.2,0.44%,0.00%,דווח,226.87%,06/18-07/99,,** נייר אמריקאי,328,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-7.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/03-07/99,לא פעיל,** מיטווך,329,- - -,-7.0,- - -,- - -,- - -,דווח,- - -,12/03-07/99,לא פעיל,** מיטווך,329,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-8.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/07-07/99,לא פעיל,** משרד הבטחון,330,- - -,-8.2,- - -,- - -,- - -,דווח,- - -,12/07-07/99,לא פעיל,** משרד הבטחון,330,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,150.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל," *** ** עירית ת""א תגמולים עתיד",337,- - -,150.1,- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל," *** ** עירית ת""א תגמולים עתיד",337,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-175.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל, *** ** קופת תגמולים של עובדי עיריית חיפה - מסלול כללי ,340,- - -,-175.3,- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל, *** ** קופת תגמולים של עובדי עיריית חיפה - מסלול כללי ,340,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,2.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/08-07/99,לא פעיל,** עירית רמת גן,344,- - -,2.7,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/08-07/99,לא פעיל,** עירית רמת גן,344,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-512.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-07/99,לא פעיל," *** ** עוצ""מ - מסלול כללי",346,- - -,-512.3,- - -,- - -,- - -,דווח,- - -,01/16-07/99,לא פעיל," *** ** עוצ""מ - מסלול כללי",346,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-9.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,11/11-07/99,לא פעיל,אי.בי.אי עתודה,348,- - -,-9.6,- - -,- - -,- - -,דווח,- - -,11/11-07/99,לא פעיל,אי.בי.אי עתודה,348,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-66.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-07/99,לא פעיל, *** דש שבעת הכוכבים,355,- - -,-66.4,- - -,- - -,- - -,דווח,- - -,06/14-07/99,לא פעיל, *** דש שבעת הכוכבים,355,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-1.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/00-07/99,לא פעיל,** קסלמן וקסלמן,364,- - -,-1.2,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/00-07/99,לא פעיל,** קסלמן וקסלמן,364,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-42.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,02/12-07/99,לא פעיל, *** ** קואופ צרכנית,365,- - -,-42.7,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,02/12-07/99,לא פעיל, *** ** קואופ צרכנית,365,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-1.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/00-07/99,לא פעיל,"קרן תגמולים לעובדי רסקו בע""מ",366,- - -,-1.1,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/00-07/99,לא פעיל,"קרן תגמולים לעובדי רסקו בע""מ",366,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-2.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/05-07/99,לא פעיל,** רופאי החקלאית,367,- - -,-2.8,- - -,- - -,- - -,דווח,- - -,12/05-07/99,לא פעיל,** רופאי החקלאית,367,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",83.1%,-134.6,874.6,0.18%,- - -,0.97,2.80%,2.10%,211.74%,06/18-07/99,,** שיבולת-תגמולים,372,83.1%,-134.6,874.6,0.18%,- - -,דווח,211.74%,06/18-07/99,,** שיבולת-תגמולים,372,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-198.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/12-07/99,לא פעיל, *** אפסילון תגמולים מעיין,374,- - -,-198.1,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,08/12-07/99,לא פעיל, *** אפסילון תגמולים מעיין,374,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-2,208.8",- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-07/99,לא פעיל, *** ** תעשיה אוירית מסלול כללי ,376,- - -,"-2,208.8",- - -,- - -,- - -,דווח,- - -,12/15-07/99,לא פעיל, *** ** תעשיה אוירית מסלול כללי ,376,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,195.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/11-07/99,לא פעיל, *** ענבר,377,- - -,195.9,- - -,- - -,- - -,דווח,- - -,12/11-07/99,לא פעיל, *** ענבר,377,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",84.8%,-244.9,"1,253.3",0.71%,0.08%,1.06,2.49%,1.67%,185.65%,06/18-07/99,," *** אקסלנס גמל אג""ח ללא מניות",385,84.8%,-244.9,"1,253.3",0.71%,0.08%,דווח,185.65%,06/18-07/99,," *** אקסלנס גמל אג""ח ללא מניות",385,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"-3,187.4",- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-07/99,לא פעיל,פסגות שיאון,393,- - -,"-3,187.4",- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-07/99,לא פעיל,פסגות שיאון,393,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-112.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-07/99,לא פעיל,פסגות קשת,397,- - -,-112.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-07/99,לא פעיל,פסגות קשת,397,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",81.7%,"-1,034.0","1,745.2",0.78%,0.01%,1.05,5.13%,2.64%,232.39%,06/18-07/99,, *** אקסלנס גמל לבני 60 ומעלה,401,81.7%,"-1,034.0","1,745.2",0.78%,0.01%,דווח,232.39%,06/18-07/99,, *** אקסלנס גמל לבני 60 ומעלה,401,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-481.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,05/11-07/99,לא פעיל,הדר,403,- - -,-481.3,- - -,- - -,- - -,דווח,- - -,05/11-07/99,לא פעיל,הדר,403,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-8.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/04-07/99,לא פעיל,"** חיסכון - משהב""ט",405,- - -,-8.8,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,08/04-07/99,לא פעיל,"** חיסכון - משהב""ט",405,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,2.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/10-07/99,לא פעיל,** ישיר דרור,407,- - -,2.0,- - -,- - -,- - -,דווח,- - -,12/10-07/99,לא פעיל,** ישיר דרור,407,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
